CustomerKey,Prefix,FirstName,LastName,BirthDate,MaritalStatus,Gender,EmailAddress,AnnualIncome,TotalChildren,EducationLevel,Occupation,HomeOwner
22050,MR.,RICHARD,BAILEY,2/18/1968,S,M,richard97@adventure-works.com,"$90,000 ",4,Bachelors,Management,Y
22051,MRS.,LAUREN,ROGERS,12/5/1968,S,F,lauren1@adventure-works.com,"$90,000 ",4,Partial College,Skilled Manual,N
22052,MR.,ZACHARY,BUTLER,5/8/1968,M,M,zachary13@adventure-works.com,"$110,000 ",2,Graduate Degree,Management,Y
22053,MR.,JAIME,GOEL,12/15/1968,S,M,jaime42@adventure-works.com,"$120,000 ",1,Bachelors,Management,N
22054,MR.,RUSSELL,RAJI,8/24/1968,S,M,russell24@adventure-works.com,"$120,000 ",1,Bachelors,Management,Y
22055,MRS.,HANNAH,CLARK,3/5/1968,M,F,hannah17@adventure-works.com,"$120,000 ",1,Bachelors,Management,Y
22056,MR.,ALEX,HOWARD,2/18/1979,M,M,alex15@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
22057,MR.,KYLE,ROSS,2/13/1979,S,M,kyle0@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
22058,MR.,JAKE,ZUKOWSKI,11/5/1978,S,M,jake22@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,N
22059,MR.,JONATHAN,JOHNSON,2/9/1978,M,M,jonathan61@adventure-works.com,"$40,000 ",0,High School,Skilled Manual,Y
22060,MR.,EVAN,HILL,11/6/1978,M,M,evan38@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
22061,MS.,JENNY,GOEL,9/20/1978,S,F,jenny42@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
22062,MR.,CAMERON,FLORES,4/28/1978,S,M,cameron7@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
22063,MRS.,JOANNA,SUAREZ,10/2/1945,M,F,joanna18@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
22064,MR.,LAWRENCE,CARLSON,5/24/1945,M,M,lawrence17@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
22065,MR.,ROY,MARTIN,7/3/1946,M,M,roy22@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,N
22066,MRS.,PAULA,MUNOZ,3/18/1971,M,F,paula10@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
22067,MRS.,JULIA,JACKSON,1/18/1971,M,F,julia34@adventure-works.com,"$70,000 ",1,Graduate Degree,Skilled Manual,Y
22068,MR.,SEAN,JAMES,6/15/1963,S,M,sean15@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
22069,MS.,BAILEY,REED,12/6/1963,S,F,bailey18@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
22070,MR.,EDUARDO,BROWN,7/2/1963,M,M,eduardo3@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
22071,MR.,GABRIEL,CARTER,11/20/1963,S,M,gabriel41@adventure-works.com,"$110,000 ",4,Bachelors,Management,N
22072,MR.,DEVIN,RUSSELL,8/4/1963,S,M,devin57@adventure-works.com,"$160,000 ",2,Bachelors,Management,N
22073,MR.,TIMOTHY,SANDERS,12/25/1962,M,M,timothy5@adventure-works.com,"$90,000 ",5,Partial College,Professional,Y
22074,MR.,RICHARD,WASHINGTON,8/15/1962,S,M,richard68@adventure-works.com,"$100,000 ",1,Partial College,Professional,Y
22075,MR.,PEDRO,PATEL,5/15/1962,M,M,pedro3@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22076,MR.,NELSON,VAZQUEZ,6/24/1962,M,M,nelson13@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22077,MR.,MARVIN,RUBIO,7/10/1962,M,M,marvin21@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22078,MR.,WILLIAM,MARTIN,7/8/1962,M,M,william10@adventure-works.com,"$120,000 ",1,Partial College,Professional,Y
22079,MRS.,KATHERINE,PEREZ,10/16/1961,M,F,katherine60@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
22080,MRS.,CAITLIN,SANCHEZ,12/4/1961,M,F,caitlin21@adventure-works.com,"$70,000 ",5,Partial College,Professional,Y
22081,MRS.,OLIVIA,CLARK,4/7/1961,M,F,olivia18@adventure-works.com,"$100,000 ",3,Partial College,Professional,Y
22082,MR.,LUCAS,BARNES,10/23/1961,S,M,lucas52@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22083,MR.,DAVID,FLORES,3/16/1961,M,M,david45@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22084,MR.,FRANCIS,GOMEZ,7/7/1961,M,M,francis20@adventure-works.com,"$110,000 ",1,Partial College,Professional,Y
22085,MRS.,TONI,MEHTA,7/13/1961,M,F,toni14@adventure-works.com,"$110,000 ",1,Partial College,Professional,Y
22086,MRS.,CHELSEA,SANCHEZ,11/17/1961,M,F,chelsea22@adventure-works.com,"$110,000 ",1,Partial College,Professional,Y
22087,MRS.,JOAN,COLEMAN,10/16/1961,M,F,joan4@adventure-works.com,"$120,000 ",1,High School,Professional,Y
22088,MRS.,HANNAH,DIAZ,1/19/1961,M,F,hannah43@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
22089,MR.,MASON,GRAY,3/4/1961,M,M,mason7@adventure-works.com,"$130,000 ",1,Bachelors,Management,Y
22090,MRS.,ALEXANDRA,MILLER,11/20/1955,M,F,alexandra69@adventure-works.com,"$70,000 ",4,High School,Professional,Y
22091,MRS.,KAYLA,GRIFFIN,8/23/1955,M,F,kayla45@adventure-works.com,"$80,000 ",3,Partial College,Professional,Y
22092,MRS.,ANDREA,YOUNG,2/23/1955,M,F,andrea39@adventure-works.com,"$90,000 ",2,High School,Professional,Y
22093,MRS.,SYDNEY,BAKER,6/16/1955,M,F,sydney57@adventure-works.com,"$90,000 ",2,High School,Professional,Y
22094,MR.,JARED,WATSON,6/4/1955,M,M,jared2@adventure-works.com,"$90,000 ",2,High School,Professional,Y
22095,MR.,BRANDON,PERRY,10/15/1955,S,M,brandon5@adventure-works.com,"$90,000 ",2,High School,Professional,Y
22096,MR.,BRYCE,COOPER,1/22/1954,S,M,bryce7@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,Y
22097,MR.,DAVID,ANDERSON,5/8/1935,M,M,david68@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
22098,MRS.,KATHERINE,BROOKS,10/18/1935,S,F,katherine22@adventure-works.com,"$50,000 ",2,Graduate Degree,Management,N
22099,MR.,JOEL,SCHMIDT,4/23/1935,M,M,joel9@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
22100,MR.,FERNANDO,HALL,3/20/1960,M,M,fernando22@adventure-works.com,"$80,000 ",5,Partial College,Professional,Y
22101,MRS.,CAROL,WHITE,5/12/1960,S,F,carol18@adventure-works.com,"$90,000 ",4,High School,Professional,N
22102,MR.,EDUARDO,COX,2/8/1960,M,M,eduardo79@adventure-works.com,"$100,000 ",0,Partial College,Professional,Y
22103,MRS.,ALEXANDRA,HERNANDEZ,6/25/1960,M,F,alexandra59@adventure-works.com,"$110,000 ",3,Partial College,Professional,N
22104,MR.,RICHARD,ADAMS,1/20/1960,S,M,richard26@adventure-works.com,"$110,000 ",4,Partial College,Professional,Y
22105,MRS.,TAYLOR,COOPER,3/23/1960,M,F,taylor11@adventure-works.com,"$120,000 ",5,High School,Professional,Y
22106,MRS.,OLIVIA,LONG,6/10/1960,M,F,olivia55@adventure-works.com,"$160,000 ",1,Partial College,Professional,Y
22107,MR.,MICHAEL,JONES,10/4/1954,S,M,michael35@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N
22108,MR.,EDUARDO,POWELL,6/17/1954,S,M,eduardo53@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N
22109,MR.,JONATHAN,MITCHELL,2/2/1954,M,M,jonathan40@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N
22110,MR.,EDUARDO,KING,8/8/1954,M,M,eduardo27@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,Y
22111,MRS.,GABRIELLA,KING,11/10/1954,M,F,gabriella43@adventure-works.com,"$60,000 ",2,Partial High School,Skilled Manual,N
22112,MRS.,PAIGE,REED,12/26/1954,M,F,paige45@adventure-works.com,"$60,000 ",3,Partial High School,Skilled Manual,Y
22113,MRS.,KATHERINE,GARCIA,9/14/1953,S,F,katherine87@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22114,MR.,LUCAS,MARTIN,7/16/1953,M,M,lucas28@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22115,MR.,DALTON,ROGERS,6/13/1953,M,M,dalton91@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,N
22116,MR.,ROBERT,LOPEZ,11/4/1953,S,M,robert76@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22117,MRS.,SYDNEY,PEREZ,4/11/1953,M,F,sydney53@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22118,MRS.,JENNIFER,PARKER,5/20/1953,S,F,jennifer10@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22119,MRS.,HAILEY,FLORES,10/13/1953,M,F,hailey32@adventure-works.com,"$70,000 ",3,Graduate Degree,Management,Y
22120,MRS.,JENNIFER,PERRY,11/1/1953,M,F,jennifer82@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22121,MR.,JACKSON,HENDERSON,5/12/1952,M,M,jackson7@adventure-works.com,"$40,000 ",3,Partial College,Professional,N
22122,MRS.,RACHEL,BUTLER,10/25/1952,M,F,rachel62@adventure-works.com,"$40,000 ",3,Partial College,Professional,Y
22123,MRS.,ISABELLA,BAILEY,4/3/1937,S,F,isabella90@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22124,MRS.,DESIREE,ALONSO,9/5/1937,M,F,desiree4@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22125,MR.,ZACHARY,GARCIA,2/2/1937,M,M,zachary47@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22126,MRS.,RACHEL,WARD,8/3/1937,M,F,rachel41@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,N
22127,MR.,MARCUS,THOMPSON,11/9/1938,M,M,marcus16@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22128,MRS.,MELISSA,PERRY,4/7/1938,M,F,melissa2@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
22129,MRS.,CHLOE,HALL,12/8/1938,M,F,chloe33@adventure-works.com,"$70,000 ",4,Graduate Degree,Management,Y
22130,MR.,XAVIER,BRYANT,8/28/1938,M,M,xavier58@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
22131,MRS.,JESSICA,COOK,7/1/1938,M,F,jessica5@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
22132,MRS.,RACHAEL,MEHTA,2/25/1938,M,F,rachael13@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
22133,MR.,XAVIER,ADAMS,9/23/1938,M,M,xavier29@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
22134,MR.,LEONARD,RAJI,11/10/1939,M,M,leonard23@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22135,MRS.,JULIA,HERNANDEZ,6/19/1939,M,F,julia15@adventure-works.com,"$70,000 ",5,Graduate Degree,Management,Y
22136,MR.,DEVIN,EVANS,11/14/1939,M,M,devin41@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
22137,MRS.,ELIZABETH,GRIFFIN,3/20/1940,M,F,elizabeth49@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22138,MRS.,ALEXANDRA,BROOKS,9/11/1940,M,F,alexandra21@adventure-works.com,"$80,000 ",4,Graduate Degree,Management,Y
22139,MR.,JAIME,PAL,5/8/1940,M,M,jaime34@adventure-works.com,"$80,000 ",4,Bachelors,Management,Y
22140,MRS.,MAKAYLA,SANCHEZ,12/22/1941,M,F,makayla19@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
22142,MR.,NELSON,ALONSO,4/10/1941,M,M,nelson7@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
22143,MRS.,SUMMER,PRASAD,7/15/1941,M,F,summer8@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
22144,MR.,ZACHARY,WANG,2/6/1941,M,M,zachary23@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22145,MR.,EDUARDO,KELLY,6/6/1941,M,M,eduardo69@adventure-works.com,"$60,000 ",3,Graduate Degree,Management,Y
22146,MR.,BENJAMIN,CHEN,10/21/1942,S,M,benjamin27@adventure-works.com,"$50,000 ",4,Bachelors,Management,Y
22147,MR.,BRETT,KAPOOR,4/17/1947,M,M,brett0@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
22148,MRS.,CANDACE,PRASAD,2/25/1947,M,F,candace9@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
22149,MR.,GREGORY,SHEN,9/15/1947,M,M,gregory6@adventure-works.com,"$20,000 ",4,High School,Skilled Manual,Y
22150,MR.,DAMIEN,LIANG,2/25/1947,M,M,damien13@adventure-works.com,"$30,000 ",2,Partial College,Clerical,N
22151,MR.,NEIL,JIMENEZ,7/6/1948,M,M,neil6@adventure-works.com,"$10,000 ",2,Partial High School,Clerical,Y
22152,MR.,MARCUS,KING,2/18/1978,M,M,marcus29@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22153,MS.,ALYSSA,KELLY,8/4/1978,M,F,alyssa45@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
22154,MS.,YOLANDA,YUAN,1/24/1977,S,F,yolanda6@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,Y
22155,MR.,STEVE,CAI,7/5/1948,M,M,steve24@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
22156,MRS.,JAMIE,ZHENG,3/4/1948,M,F,jamie23@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
22157,MS.,MARIA,RICHARDSON,11/22/1977,S,F,maria12@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,N
22158,MS.,AMBER,PHILLIPS,2/16/1977,S,F,amber5@adventure-works.com,"$40,000 ",0,Partial High School,Clerical,Y
22159,MR.,DAVID,DAVIS,5/17/1977,S,M,david78@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
22160,MR.,ALEX,RICHARDSON,12/11/1977,S,M,alex13@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
22161,MS.,RACHEL,CLARK,10/4/1977,S,F,rachel22@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
22162,MR.,BRAD,YUAN,4/11/1977,M,M,brad6@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22163,MS.,MORGAN,SCOTT,7/1/1977,S,F,morgan10@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22164,MS.,DESTINY,MORRIS,8/24/1977,S,F,destiny25@adventure-works.com,"$70,000 ",0,Partial College,Skilled Manual,N
22165,MR.,AARON,PEREZ,11/1/1976,M,M,aaron36@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
22166,MS.,KATHERINE,GRAY,8/28/1976,S,F,katherine18@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
22167,MRS.,COLLEEN,YANG,3/22/1949,M,F,colleen5@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
22168,MRS.,ERICA,WANG,5/2/1949,M,F,erica1@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
22169,MRS.,JENNY,LI,12/13/1950,M,F,jenny5@adventure-works.com,"$20,000 ",2,Partial High School,Clerical,Y
22170,MRS.,CYNTHIA,MARTINEZ,9/18/1950,M,F,cynthia23@adventure-works.com,"$30,000 ",3,Partial College,Clerical,N
22171,MRS.,MEREDITH,GONZALEZ,5/10/1951,M,F,meredith18@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
22172,MR.,CESAR,SARA,9/9/1951,M,M,cesar9@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
22173,MRS.,BIANCA,CAI,4/20/1952,M,F,bianca18@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,N
22174,MR.,MICAH,LU,5/2/1952,M,M,micah22@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
22175,MRS.,JOY,DOMINGUEZ,11/5/1952,M,F,joy14@adventure-works.com,"$30,000 ",3,High School,Skilled Manual,Y
22176,MR.,ALEJANDRO,YANG,9/10/1953,M,M,alejandro7@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,N
22177,MRS.,MEGHAN,SUAREZ,3/25/1953,M,F,meghan18@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,N
22178,MRS.,JESSICA,BELL,6/26/1953,M,F,jessica7@adventure-works.com,"$40,000 ",3,Partial College,Skilled Manual,Y
22179,MRS.,ABBY,MEHTA,2/8/1954,M,F,abby11@adventure-works.com,"$40,000 ",3,Partial High School,Clerical,N
22180,MR.,JOE,SRINI,10/14/1954,S,M,joe11@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,N
22181,MR.,GARY,ROMERO,10/21/1954,S,M,gary20@adventure-works.com,"$70,000 ",2,Partial College,Skilled Manual,Y
22182,MS.,MADELINE,PARKER,11/4/1975,S,F,madeline7@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,N
22183,MR.,BENJAMIN,JONES,10/26/1975,M,M,benjamin35@adventure-works.com,"$40,000 ",0,Partial College,Skilled Manual,Y
22184,MR.,JEREMY,CARTER,7/27/1975,M,M,jeremy13@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22185,MR.,CONNOR,HENDERSON,6/2/1975,M,M,connor1@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22186,MR.,JONATHAN,FOSTER,10/4/1975,S,M,jonathan15@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,N
22187,MS.,HANNAH,RUSSELL,6/24/1974,S,F,hannah41@adventure-works.com,"$50,000 ",0,High School,Skilled Manual,Y
22188,MS.,SARAH,BARNES,6/8/1973,M,F,sarah28@adventure-works.com,"$60,000 ",0,Partial College,Skilled Manual,Y
22189,MS.,LINDA,HERNANDEZ,3/3/1973,M,F,linda18@adventure-works.com,"$70,000 ",0,Partial College,Professional,Y
22190,MR.,CARLOS,RICHARDSON,2/18/1976,S,M,carlos11@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
22191,MR.,JACK,ADAMS,2/9/1976,S,M,jack52@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
22192,MR.,HENRY,ZIMMERMAN,9/11/1976,S,M,henry1@adventure-works.com,"$60,000 ",0,Partial College,Professional,N
22193,MRS.,TONI,GARCIA,11/21/1955,S,F,toni15@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
22194,MR.,BRUCE,SAI,4/22/1955,S,M,bruce4@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,Y
22195,MR.,PHILIP,ROMERO,4/24/1956,M,M,philip9@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
22196,MR.,FRANCIS,ROMERO,1/25/1956,S,M,francis6@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
22197,MR.,LARRY,DOMINGUEZ,12/14/1956,S,M,larry15@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
22198,MR.,FRANK,HERNANDEZ,11/14/1956,M,M,frank34@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
22199,MR.,DAVID,LEE,6/8/1956,S,M,david85@adventure-works.com,"$80,000 ",2,High School,Skilled Manual,N
22200,MRS.,MARTHA,YE,3/28/1957,S,F,martha9@adventure-works.com,"$70,000 ",2,High School,Professional,Y
22201,MRS.,LINDSEY,LUO,1/5/1957,M,F,lindsey6@adventure-works.com,"$70,000 ",2,High School,Professional,Y
22202,MR.,ROBERTO,DIAZ,7/6/1957,M,M,roberto2@adventure-works.com,"$70,000 ",2,High School,Professional,Y
22203,MRS.,ALISHA,ZHENG,6/16/1958,M,F,alisha20@adventure-works.com,"$100,000 ",1,Bachelors,Management,Y
22204,MR.,DUSTIN,XIE,6/24/1958,M,M,dustin3@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
22205,MR.,BOBBY,SAUNDERS,8/10/1958,M,M,bobby6@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
22206,MRS.,CYNTHIA,RODRIGUEZ,9/3/1958,S,F,cynthia25@adventure-works.com,"$110,000 ",5,Bachelors,Management,Y
22207,MS.,NANCY,SANCHEZ,1/1/1958,S,F,nancy23@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,N
22208,MRS.,CANDICE,LIANG,10/11/1959,M,F,candice0@adventure-works.com,"$110,000 ",4,Bachelors,Management,Y
22209,MR.,CEDRIC,SHEN,1/12/1959,M,M,cedric24@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22210,MRS.,MARTHA,YANG,4/7/1959,M,F,martha4@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22211,MR.,RICHARD,GRAY,2/24/1974,M,M,richard87@adventure-works.com,"$60,000 ",0,Partial College,Professional,Y
22212,MRS.,KARA,XU,3/7/1959,M,F,kara5@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22213,MR.,JAY,PATEL,3/6/1959,S,M,jay9@adventure-works.com,"$110,000 ",1,Bachelors,Management,Y
22214,MRS.,SABRINA,RUIZ,1/5/1959,M,F,sabrina17@adventure-works.com,"$120,000 ",4,Bachelors,Management,Y
22215,MR.,SAMUEL,LAL,12/25/1966,M,M,samuel26@adventure-works.com,"$130,000 ",0,Graduate Degree,Management,Y
22216,MR.,MARCUS,HOWARD,3/15/1966,S,M,marcus87@adventure-works.com,"$150,000 ",0,Bachelors,Management,Y
22217,MR.,DYLAN,POWELL,12/18/1957,M,M,dylan7@adventure-works.com,"$70,000 ",2,Partial High School,Skilled Manual,N
22218,MR.,CHRISTIAN,BRYANT,2/24/1957,M,M,christian5@adventure-works.com,"$60,000 ",2,High School,Professional,N
22219,MRS.,JUHA-PEKKA,POSTI,2/1/1957,M,F,juha-pekka0@adventure-works.com,"$60,000 ",2,High School,Professional,Y
22220,MR.,BRANDON,SHARMA,1/2/1957,M,M,brandon27@adventure-works.com,"$60,000 ",2,High School,Professional,N
22221,MR.,BENJAMIN,KUMAR,10/18/1957,M,M,benjamin30@adventure-works.com,"$60,000 ",2,High School,Professional,N
22222,MR.,ANGEL,HILL,7/24/1957,M,M,angel36@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
22223,MRS.,GABRIELLE,PARKER,4/11/1957,M,F,gabrielle51@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
22224,MRS.,KATHERINE,ALEXANDER,3/3/1957,M,F,katherine45@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
22225,MRS.,JESSICA,MURPHY,3/3/1957,S,F,jessica8@adventure-works.com,"$90,000 ",2,Partial College,Professional,Y
22226,MRS.,MORGAN,SANDERS,10/24/1956,M,F,morgan69@adventure-works.com,"$60,000 ",2,High School,Professional,Y
22227,MRS.,BARBARA,CAI,5/21/1956,M,F,barbara30@adventure-works.com,"$60,000 ",2,High School,Professional,Y
22228,MRS.,KATELYN,GONZALEZ,9/12/1956,M,F,katelyn31@adventure-works.com,"$60,000 ",2,High School,Professional,Y
22229,MR.,WYATT,PERRY,8/8/1956,M,M,wyatt59@adventure-works.com,"$60,000 ",2,High School,Professional,N
22230,MRS.,JORDYN,BENNETT,9/22/1956,M,F,jordyn0@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
22231,MRS.,GRACE,BROOKS,4/22/1956,M,F,grace45@adventure-works.com,"$70,000 ",3,Partial College,Professional,Y
22232,MRS.,PAIGE,BROOKS,8/18/1972,M,F,paige24@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
22233,MR.,XAVIER,MARTIN,4/22/1972,M,M,xavier12@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
22234,MRS.,KATHERINE,GONZALEZ,2/8/1972,M,F,katherine65@adventure-works.com,"$50,000 ",1,Graduate Degree,Skilled Manual,Y
22235,MR.,SEBASTIAN,PETERSON,9/11/1972,M,M,sebastian6@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
22236,MR.,JOSE,GONZALEZ,3/5/1970,M,M,jose44@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22237,MR.,ANGEL,MORRIS,4/5/1970,M,M,angel17@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22238,MR.,ALEX,MURPHY,11/18/1970,M,M,alex19@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22239,MR.,JESSE,COOK,1/5/1970,M,M,jesse22@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22240,MR.,MIGUEL,POWELL,9/21/1970,M,M,miguel55@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22241,MRS.,ALEXANDRIA,WASHINGTON,7/2/1970,M,F,alexandria13@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22242,MR.,CAMERON,WALKER,12/27/1970,M,M,cameron41@adventure-works.com,"$40,000 ",1,Bachelors,Skilled Manual,Y
22243,MRS.,EMMA,LEWIS,3/14/1970,M,F,emma20@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
22244,MRS.,SHELBY,HOWARD,5/18/1969,M,F,shelby12@adventure-works.com,"$50,000 ",1,Bachelors,Skilled Manual,Y
22245,MR.,EVAN,LOPEZ,5/11/1969,S,M,evan37@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
22246,MRS.,JACQUELINE,COX,3/13/1969,M,F,jacqueline34@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
22247,MR.,RYAN,WILLIAMS,10/7/1969,M,M,ryan41@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
22248,MR.,GARY,RAMOS,10/18/1969,M,M,gary28@adventure-works.com,"$50,000 ",2,Bachelors,Skilled Manual,Y
22249,MR.,KEVIN,CHEN,8/8/1971,M,M,kevin28@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
22250,MR.,MICHAEL,WILSON,7/23/1971,M,M,michael39@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
22251,MRS.,MARTHA,SHE,12/19/1970,M,F,martha22@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
22252,MRS.,MAKAYLA,BROOKS,7/8/1970,S,F,makayla1@adventure-works.com,"$60,000 ",1,Graduate Degree,Professional,Y
22253,MRS.,STEPHANIE,REED,2/6/1970,M,F,stephanie7@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
22254,MR.,FERNANDO,SCOTT,11/24/1970,M,M,fernando29@adventure-works.com,"$60,000 ",2,Graduate Degree,Professional,Y
22255,MRS.,NICOLE,ROGERS,12/19/1970,M,F,nicole28@adventure-works.com,"$70,000 ",3,Graduate Degree,Professional,Y
22256,MR.,EDWIN,LU,6/7/1970,M,M,edwin12@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
22257,MRS.,CARRIE,ROMERO,2/6/1970,M,F,carrie9@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
22258,MRS.,JESSICA,REED,4/20/1970,M,F,jessica4@adventure-works.com,"$70,000 ",4,Graduate Degree,Professional,Y
